customer_id,customer_age,job_type,marital,education,default,balance,housing_loan,personal_loan,communication_type,day_of_month,month,last_contact_duration,num_contacts_in_campaign,num_contacts_prev_campaign,prev_campaign_outcome,term_deposit_subscribed
id_33946,30,student,married,secondary,0,1537,0,0,cellular,7,aug,807,2,0,unknown,0
id_17611,31,technician,single,tertiary,0,3,1,0,cellular,5,jun,870,2,0,unknown,1
id_10801,38,admin.,married,secondary,0,1284,1,0,unknown,20,may,886,1,0,unknown,0
id_29635,47,management,married,tertiary,0,1700,1,0,cellular,6,feb,989,1,0,unknown,0
id_29020,27,technician,divorced,tertiary,0,3153,1,1,cellular,30,jan,996,3,1,failure,0
id_37661,25,services,divorced,secondary,0,1692,0,0,cellular,7,jul,838,2,0,unknown,0
id_23540,25,admin.,single,tertiary,0,762,1,0,cellular,27,may,879,3,2,failure,1
id_18955,45,blue-collar,married,unknown,0,100,1,0,unknown,29,may,877,1,0,unknown,0
id_44359,51,unemployed,married,tertiary,0,-3,0,1,unknown,3,jul,842,1,0,unknown,0
id_7858,27,management,single,tertiary,0,277,0,0,cellular,12,aug,802,1,0,unknown,0
id_13741,37,technician,married,secondary,0,2470,1,0,cellular,12,aug,802,1,0,unknown,0
id_38197,55,blue-collar,married,secondary,0,-106,1,0,cellular,11,may,895,2,0,unknown,0
id_17518,33,blue-collar,married,primary,0,-537,1,1,cellular,21,jul,824,7,0,unknown,1
id_19341,71,retired,married,secondary,0,449,0,0,cellular,27,oct,726,1,0,unknown,0
id_17072,26,technician,single,secondary,0,69,1,1,cellular,14,may,892,2,0,unknown,0
id_12350,39,blue-collar,married,secondary,0,134,0,0,unknown,9,jun,866,2,0,unknown,0
id_7927,46,admin.,single,tertiary,0,2891,1,0,cellular,5,may,901,1,0,unknown,1
id_3215,49,blue-collar,married,primary,0,107,1,0,cellular,30,jan,996,4,2,failure,0
id_27907,50,admin.,married,secondary,0,-779,1,1,cellular,22,jul,823,2,0,unknown,0
id_9986,39,blue-collar,single,secondary,0,415,0,0,unknown,18,jun,857,1,0,unknown,0
id_41529,25,services,single,secondary,0,352,1,0,unknown,21,may,885,2,0,unknown,0
id_38596,34,blue-collar,single,primary,0,606,1,0,unknown,8,may,898,3,0,unknown,1
id_24806,31,technician,divorced,secondary,0,2259,1,0,unknown,28,may,878,2,0,unknown,0
id_13484,42,services,married,secondary,0,1788,0,0,cellular,30,jul,815,7,0,unknown,0
id_310,44,technician,married,secondary,0,2571,0,0,unknown,18,jun,857,2,0,unknown,0
id_24791,54,technician,married,secondary,0,759,0,0,cellular,4,feb,991,5,0,unknown,0
id_19127,34,technician,single,tertiary,0,754,0,0,cellular,14,aug,800,2,0,unknown,0
id_32178,30,blue-collar,single,primary,0,2509,1,0,unknown,2,jun,873,1,0,unknown,0
id_41758,38,management,married,tertiary,0,2762,0,0,cellular,30,apr,906,1,0,unknown,0
id_39561,43,blue-collar,married,primary,0,-2,1,0,cellular,17,jul,828,1,0,unknown,0
id_32383,49,admin.,divorced,secondary,0,359,0,0,cellular,13,aug,801,1,0,unknown,1
id_18344,23,student,single,secondary,0,470,0,0,cellular,21,aug,793,1,1,other,1
id_15639,34,blue-collar,married,secondary,0,2353,1,0,unknown,17,jun,858,2,0,unknown,0
id_39728,53,blue-collar,married,secondary,0,279,1,1,unknown,28,may,878,3,0,unknown,0
id_11204,46,blue-collar,married,primary,0,-162,1,0,cellular,20,aug,794,4,0,unknown,0
id_35692,38,management,married,tertiary,0,4431,0,0,cellular,13,aug,801,5,0,unknown,1
id_16565,30,admin.,single,secondary,0,917,1,0,cellular,28,oct,725,3,1,failure,1
id_36277,41,admin.,married,secondary,0,3229,0,0,unknown,6,jun,869,1,0,unknown,0
id_3133,32,management,single,primary,0,4892,1,0,unknown,20,may,886,1,0,unknown,0
id_36803,29,blue-collar,married,secondary,0,156,1,0,unknown,20,may,886,1,0,unknown,0
id_35583,33,admin.,married,secondary,0,508,1,0,unknown,23,may,883,6,0,unknown,0
id_3093,28,technician,single,secondary,0,3495,1,0,cellular,19,nov,703,1,0,unknown,0
id_9075,61,admin.,divorced,secondary,0,171,1,0,cellular,15,may,891,1,1,failure,0
id_32731,27,technician,single,secondary,0,426,0,0,cellular,5,feb,990,2,0,unknown,0
id_29353,38,technician,married,secondary,0,125,1,0,cellular,27,aug,787,2,0,unknown,0
id_20842,42,technician,married,unknown,0,0,0,1,cellular,7,jul,838,1,0,unknown,0
id_7062,33,management,married,tertiary,0,157,0,0,cellular,9,sep,774,2,4,failure,1
id_25597,34,services,married,secondary,0,192,1,0,cellular,15,may,891,3,0,unknown,0
id_30407,75,retired,divorced,primary,0,2310,0,0,telephone,16,sep,767,2,2,success,0
id_468,21,blue-collar,single,primary,0,383,0,0,cellular,15,jun,860,1,1,other,0
id_20886,37,admin.,married,secondary,0,643,1,0,unknown,5,jun,870,1,0,unknown,0
id_24257,41,blue-collar,married,primary,1,6,1,1,unknown,5,jun,870,3,0,unknown,0
id_19476,38,technician,married,secondary,0,341,1,1,telephone,6,aug,808,3,0,unknown,0
id_19506,42,unemployed,single,unknown,0,3935,1,0,cellular,21,nov,701,1,0,unknown,0
id_653,32,technician,single,tertiary,0,1079,0,0,cellular,24,apr,912,5,2,failure,1
id_16646,38,management,divorced,secondary,0,118,1,0,telephone,7,may,899,1,0,unknown,0
id_1845,33,technician,single,secondary,0,3,1,0,cellular,11,may,895,1,1,failure,0
id_24516,44,admin.,single,secondary,0,-137,1,0,unknown,28,may,878,1,0,unknown,0
id_42299,63,retired,married,secondary,0,298,0,0,unknown,17,jun,858,1,0,unknown,0
id_44050,38,technician,single,secondary,0,3026,0,0,cellular,31,jul,814,3,0,unknown,0
id_16169,33,unemployed,married,secondary,0,1467,1,0,unknown,19,feb,976,1,0,unknown,0
id_18131,47,services,divorced,secondary,0,865,1,0,cellular,17,apr,919,2,7,failure,0
id_24953,51,entrepreneur,married,primary,0,8301,1,1,unknown,28,may,878,18,0,unknown,0
id_38494,32,services,single,secondary,0,65,1,0,cellular,21,nov,701,1,0,unknown,0
id_22053,38,technician,married,secondary,0,-1,0,0,unknown,20,jun,855,2,0,unknown,0
id_30498,41,blue-collar,married,primary,0,1051,1,1,unknown,12,may,894,1,0,unknown,0
id_43499,29,technician,single,secondary,0,440,0,1,cellular,5,feb,990,2,0,unknown,0
id_14912,45,blue-collar,married,primary,0,-68,1,0,telephone,15,may,891,7,1,failure,0
id_16374,28,blue-collar,married,secondary,0,64,1,0,unknown,13,may,893,3,0,unknown,0
id_27432,43,management,single,secondary,0,3686,1,0,cellular,17,nov,705,3,0,unknown,0
id_20039,36,management,single,tertiary,0,810,1,0,cellular,7,may,899,1,0,unknown,0
id_26596,60,technician,married,secondary,0,3402,0,0,cellular,26,may,880,1,7,other,1
id_278,41,management,single,secondary,0,763,0,0,cellular,12,jun,863,2,0,unknown,0
id_31211,36,management,divorced,tertiary,0,663,1,0,cellular,5,may,901,1,0,unknown,0
id_36815,76,retired,married,primary,0,1382,0,0,telephone,8,sep,775,4,0,unknown,0
id_12436,29,blue-collar,single,primary,0,1397,1,0,cellular,21,nov,701,1,3,other,0
id_39192,29,blue-collar,divorced,primary,0,4800,0,1,cellular,4,jul,841,3,0,unknown,0
id_28150,42,management,divorced,tertiary,0,8107,0,0,cellular,19,nov,703,1,0,unknown,0
id_40122,38,entrepreneur,single,primary,0,1772,0,1,cellular,31,jul,814,6,0,unknown,0
id_32976,34,technician,divorced,secondary,0,449,0,0,cellular,8,may,898,1,0,unknown,0
id_17133,34,technician,single,tertiary,0,1153,0,0,cellular,8,aug,806,2,0,unknown,0
id_25937,41,technician,married,tertiary,0,1520,0,0,cellular,8,aug,806,3,0,unknown,0
id_26703,59,retired,married,secondary,1,46,0,1,unknown,1,jul,844,4,0,unknown,0
id_9318,47,housemaid,married,secondary,0,387,0,0,cellular,15,sep,768,2,4,failure,1
id_33569,29,management,single,tertiary,0,1289,1,0,cellular,26,feb,969,1,0,unknown,0
id_44935,47,admin.,married,secondary,0,163,0,1,cellular,9,jul,836,1,0,unknown,0
id_6041,40,blue-collar,married,unknown,0,410,1,0,unknown,5,may,901,2,0,unknown,0
id_29905,31,technician,single,secondary,0,7568,0,0,cellular,11,aug,803,2,0,unknown,0
id_1235,33,technician,divorced,secondary,0,268,1,0,unknown,4,jun,871,1,0,unknown,0
id_13840,33,admin.,single,tertiary,0,4228,0,0,cellular,13,aug,801,2,0,unknown,0
id_10073,30,blue-collar,single,primary,0,3462,1,0,telephone,29,jan,997,3,25,other,0
id_11035,54,blue-collar,married,primary,0,2441,0,1,cellular,17,nov,705,1,0,unknown,0
id_3050,36,blue-collar,married,primary,0,1006,0,0,unknown,6,jun,869,2,0,unknown,0
id_33475,28,services,married,secondary,0,-540,0,1,unknown,27,may,879,1,0,unknown,0
id_11763,34,management,married,tertiary,0,-3,1,0,cellular,30,apr,906,1,1,success,1
id_35741,85,retired,married,primary,0,227,0,0,cellular,30,oct,723,1,0,unknown,1
id_25359,33,blue-collar,single,secondary,0,1144,1,1,cellular,10,jul,835,1,0,unknown,0
id_28630,32,management,married,tertiary,0,279,0,0,cellular,29,jan,997,1,0,unknown,0
id_22534,55,technician,married,primary,0,41,0,0,unknown,6,jun,869,1,0,unknown,0
id_41792,44,management,single,tertiary,0,374,0,0,cellular,11,aug,803,6,0,unknown,0
id_31980,55,blue-collar,married,unknown,0,256,1,0,telephone,30,jul,815,2,0,unknown,0
id_41158,40,self-employed,single,tertiary,0,-94,1,0,cellular,16,jul,829,1,0,unknown,0
id_20271,38,blue-collar,married,secondary,0,1160,1,1,unknown,16,may,890,8,0,unknown,0
id_29637,37,technician,married,tertiary,0,94,1,1,cellular,17,nov,705,1,0,unknown,0
id_44152,42,blue-collar,married,primary,0,1300,1,0,unknown,6,may,900,2,0,unknown,0
id_28583,35,admin.,married,secondary,0,895,0,0,cellular,15,jul,830,5,0,unknown,0
id_4626,44,technician,married,secondary,0,82,1,1,cellular,11,may,895,2,0,unknown,0
id_13525,37,technician,single,secondary,0,2509,1,0,cellular,16,apr,920,5,0,unknown,1
id_5189,57,blue-collar,single,primary,0,3491,0,1,cellular,19,nov,703,3,0,unknown,0
id_44206,38,technician,married,secondary,0,-214,0,1,cellular,10,jul,835,1,0,unknown,0
id_23579,45,blue-collar,married,secondary,0,2376,0,0,cellular,20,apr,916,2,2,failure,0
id_42763,41,management,single,tertiary,0,1089,0,0,cellular,26,aug,788,7,0,unknown,0
id_24790,38,management,married,secondary,0,343,0,0,cellular,15,may,891,3,2,failure,0
id_23777,31,entrepreneur,married,primary,0,2,1,0,cellular,11,may,895,1,0,unknown,0
id_33600,27,admin.,single,secondary,0,2835,1,0,unknown,9,may,897,3,0,unknown,0
id_30244,31,blue-collar,married,secondary,0,2154,1,0,unknown,23,may,883,4,0,unknown,0
id_24969,30,blue-collar,single,secondary,0,686,0,0,unknown,6,jul,839,1,0,unknown,0
id_8053,38,blue-collar,single,primary,0,660,1,0,cellular,18,may,888,6,0,unknown,0
id_6395,41,technician,married,primary,0,278,0,0,cellular,31,jul,814,9,0,unknown,0
id_33419,29,entrepreneur,single,secondary,0,937,1,0,cellular,9,feb,986,3,0,unknown,0
id_8823,52,blue-collar,married,primary,0,0,0,0,unknown,17,jun,858,1,0,unknown,0
id_6926,28,blue-collar,married,primary,0,-385,1,0,cellular,28,jul,817,2,0,unknown,0
id_19039,41,management,married,secondary,0,151,0,0,cellular,19,nov,703,1,0,unknown,0
id_17512,39,self-employed,single,tertiary,0,1752,0,0,unknown,11,jun,864,10,0,unknown,0
id_3565,31,entrepreneur,married,tertiary,0,725,1,0,cellular,15,may,891,1,0,unknown,0
id_27235,67,retired,married,primary,0,2346,0,0,cellular,11,feb,984,2,0,unknown,1
id_23347,45,technician,single,tertiary,0,345,1,0,cellular,22,jul,823,1,0,unknown,0
id_22935,50,management,married,tertiary,0,-1233,1,0,unknown,6,jun,869,1,0,unknown,0
id_33001,34,management,single,tertiary,0,70,1,1,cellular,20,apr,916,5,7,failure,1
id_9032,55,services,divorced,secondary,0,2165,1,0,unknown,28,may,878,17,0,unknown,0
id_29796,33,management,single,tertiary,0,12,0,0,cellular,7,jul,838,1,0,unknown,0
id_7876,42,blue-collar,married,secondary,0,9,1,0,cellular,6,may,900,1,0,unknown,0
id_24002,39,admin.,married,secondary,0,276,1,0,unknown,27,may,879,3,0,unknown,1
id_12111,38,services,single,secondary,0,2455,0,0,unknown,19,jun,856,2,0,unknown,0
id_44427,58,retired,married,secondary,0,1522,0,0,unknown,18,jun,857,1,0,unknown,0
id_17537,54,management,single,secondary,0,221,1,0,unknown,6,may,900,2,0,unknown,0
id_373,39,technician,divorced,secondary,0,3046,1,1,unknown,30,may,876,5,0,unknown,0
id_30904,32,services,married,unknown,0,4475,1,0,unknown,17,jun,858,2,0,unknown,0
id_32608,57,entrepreneur,married,tertiary,0,-4,0,0,cellular,17,aug,797,1,0,unknown,0
id_31893,55,management,married,tertiary,0,-1,0,0,cellular,22,aug,792,2,0,unknown,0
id_2576,27,admin.,single,tertiary,0,830,0,0,cellular,21,apr,915,1,0,unknown,0
id_358,30,blue-collar,married,primary,0,516,1,0,cellular,18,may,888,9,0,unknown,0
id_1539,33,entrepreneur,married,tertiary,0,10,1,0,cellular,12,may,894,1,0,unknown,0
id_8302,31,management,single,tertiary,0,6248,1,0,unknown,9,may,897,2,0,unknown,0
id_37707,42,self-employed,single,tertiary,0,269,0,0,cellular,5,feb,990,3,0,unknown,0
id_12143,71,retired,married,secondary,0,2819,0,0,cellular,26,oct,727,1,0,unknown,0
id_12780,59,unemployed,divorced,secondary,0,-2,0,0,unknown,23,jun,852,2,0,unknown,0
id_32464,29,technician,married,secondary,0,172,0,0,cellular,27,aug,787,3,0,unknown,0
id_8021,46,management,married,tertiary,0,-639,0,0,cellular,5,aug,809,4,0,unknown,0
id_37407,40,blue-collar,married,secondary,0,5221,1,0,cellular,21,nov,701,2,1,failure,0
id_16644,46,blue-collar,married,secondary,0,2216,1,0,unknown,15,may,891,2,0,unknown,0
id_24071,32,self-employed,single,secondary,0,360,1,0,cellular,9,feb,986,3,4,failure,0
id_1943,39,services,divorced,secondary,0,5761,1,1,cellular,5,may,901,1,3,failure,0
id_16401,50,technician,single,secondary,0,711,1,0,unknown,16,may,890,3,0,unknown,0
id_15719,47,blue-collar,married,primary,0,-183,0,0,unknown,3,jul,842,1,0,unknown,0
id_5998,31,management,married,tertiary,0,3305,1,0,cellular,17,sep,766,5,6,success,1
id_3904,48,retired,married,secondary,0,6994,1,0,unknown,29,may,877,1,0,unknown,0
id_12723,33,services,married,secondary,0,430,1,1,cellular,7,may,899,1,1,other,0
id_39826,31,entrepreneur,married,secondary,0,449,1,1,cellular,11,may,895,2,0,unknown,0
id_41314,43,management,married,tertiary,0,2025,0,0,unknown,30,may,876,1,0,unknown,0
id_3297,38,blue-collar,divorced,secondary,0,-4,1,0,cellular,21,apr,915,4,0,unknown,0
id_12630,39,management,single,tertiary,0,1446,0,0,unknown,3,jun,872,1,0,unknown,0
id_39294,34,unknown,married,unknown,0,168,0,0,cellular,4,aug,810,2,0,unknown,0
id_8483,40,admin.,married,secondary,0,759,1,0,cellular,17,feb,978,1,0,unknown,1
id_14567,55,admin.,married,primary,0,1116,0,0,cellular,6,apr,930,4,2,failure,0
id_11741,60,management,married,tertiary,0,2258,1,0,cellular,14,may,892,1,0,unknown,0
id_5268,29,management,single,tertiary,0,2358,0,0,cellular,3,feb,992,2,5,other,0
id_38803,34,services,single,secondary,0,-526,1,1,telephone,11,may,895,5,0,unknown,0
id_32450,26,services,single,secondary,0,1443,0,0,telephone,23,oct,730,1,0,unknown,1
id_18070,32,blue-collar,single,primary,0,1451,1,0,cellular,6,feb,989,6,1,other,0
id_25536,23,blue-collar,divorced,secondary,0,243,1,0,unknown,16,may,890,1,0,unknown,0
id_8041,33,blue-collar,single,secondary,0,-687,1,1,unknown,2,jun,873,1,0,unknown,0
id_25560,45,technician,married,secondary,0,-2,1,0,cellular,17,dec,675,1,2,failure,0
id_17706,30,blue-collar,married,primary,0,74,1,1,unknown,8,may,898,3,0,unknown,0
id_12658,47,self-employed,married,tertiary,0,1151,0,0,telephone,29,jul,816,2,0,unknown,0
id_20759,26,unemployed,single,tertiary,0,340,0,0,cellular,1,jun,874,1,0,unknown,1
id_7183,33,technician,married,secondary,0,0,1,0,telephone,28,jul,817,2,0,unknown,0
id_15871,33,blue-collar,single,primary,0,48,0,0,unknown,20,may,886,1,0,unknown,0
id_27528,41,unemployed,married,tertiary,0,1556,1,0,unknown,20,jun,855,15,0,unknown,0
id_13336,37,technician,married,tertiary,0,147,0,0,cellular,27,aug,787,6,0,unknown,0
id_31283,42,management,married,unknown,0,627,1,0,cellular,18,jul,827,6,0,unknown,0
id_17765,38,management,married,tertiary,0,24,0,0,cellular,27,aug,787,8,0,unknown,0
id_4734,54,admin.,divorced,secondary,0,-2,0,0,unknown,17,jun,858,2,0,unknown,0
id_19173,55,self-employed,married,tertiary,0,351,1,0,telephone,4,may,902,4,0,unknown,0
id_30584,50,technician,married,secondary,0,3412,0,0,unknown,4,aug,810,1,0,unknown,0
id_14063,29,student,single,secondary,0,584,0,0,cellular,28,jan,998,3,0,unknown,0
id_31840,36,technician,married,tertiary,0,53,0,0,cellular,28,aug,786,10,0,unknown,0
id_11167,43,admin.,married,tertiary,0,1536,0,0,cellular,4,may,902,2,0,unknown,0
id_41764,33,technician,divorced,secondary,0,589,1,0,cellular,7,may,899,3,0,unknown,0
id_37789,45,blue-collar,married,primary,0,2560,1,0,telephone,20,nov,702,1,1,other,0
id_24761,33,technician,married,secondary,0,4,0,1,cellular,29,jul,816,6,0,unknown,0
id_17743,37,blue-collar,divorced,secondary,0,3,1,0,telephone,20,apr,916,1,5,success,1
id_10496,26,blue-collar,single,secondary,0,219,0,1,telephone,8,jul,837,4,0,unknown,0
id_5169,35,management,married,tertiary,0,2596,0,0,cellular,30,apr,906,2,0,unknown,1
id_15115,56,technician,divorced,secondary,0,2729,0,0,cellular,4,aug,810,2,0,unknown,0
id_10010,40,blue-collar,divorced,primary,0,514,1,0,cellular,13,apr,923,2,1,failure,0
id_3791,47,services,married,secondary,0,4061,1,0,unknown,15,may,891,1,0,unknown,0
id_4268,43,management,married,tertiary,0,113,1,1,cellular,20,aug,794,5,0,unknown,0
id_6464,52,blue-collar,married,secondary,0,161,1,0,unknown,13,may,893,2,0,unknown,0
id_11744,42,admin.,married,secondary,0,243,1,0,cellular,28,jul,817,12,0,unknown,0
id_42891,47,blue-collar,married,tertiary,0,1769,1,0,cellular,14,may,892,2,0,unknown,0
id_19783,32,management,single,tertiary,0,931,1,0,cellular,9,jul,836,1,0,unknown,0
id_24788,37,student,married,tertiary,0,411,0,0,unknown,20,jun,855,3,0,unknown,0
id_45074,55,services,married,secondary,0,3601,0,0,telephone,18,aug,796,3,0,unknown,0
id_32913,48,blue-collar,married,primary,0,-351,1,1,unknown,4,jun,871,3,0,unknown,0
id_35392,32,blue-collar,married,secondary,0,-74,1,0,cellular,28,jul,817,3,0,unknown,0
id_25250,43,admin.,married,primary,0,1314,1,0,cellular,30,apr,906,3,0,unknown,0
id_36289,41,services,divorced,secondary,0,1956,1,0,unknown,30,may,876,1,0,unknown,0
id_39918,55,management,married,tertiary,0,-603,1,0,unknown,30,may,876,2,0,unknown,0
id_19957,38,unknown,divorced,unknown,0,1652,0,0,unknown,5,jun,870,1,0,unknown,0
id_12854,51,management,married,tertiary,0,-186,0,0,unknown,20,jun,855,7,0,unknown,0
id_17455,47,technician,single,secondary,0,1244,0,0,cellular,13,oct,740,1,1,other,0
id_20199,29,technician,single,tertiary,0,1028,1,0,cellular,13,may,893,3,0,unknown,0
id_25364,40,services,married,secondary,0,173,1,0,unknown,20,may,886,2,0,unknown,0
id_36713,32,management,single,tertiary,0,2668,1,0,cellular,18,may,888,1,3,failure,0
id_41651,25,services,single,secondary,0,190,1,0,unknown,9,may,897,1,0,unknown,0
id_22322,31,admin.,single,secondary,0,389,1,0,cellular,29,jan,997,1,2,failure,0
id_21617,29,services,single,secondary,0,686,1,0,unknown,9,may,897,3,0,unknown,0
id_29382,36,management,married,tertiary,0,-94,0,1,cellular,18,nov,704,3,0,unknown,0
id_25652,56,retired,divorced,secondary,0,307,0,0,cellular,7,aug,807,2,0,unknown,0
id_2955,37,admin.,married,secondary,0,-4,0,0,unknown,12,jun,863,2,0,unknown,0
id_14586,29,self-employed,married,secondary,0,584,1,0,cellular,14,may,892,3,3,failure,0
id_21239,32,technician,single,tertiary,0,232,1,0,cellular,22,jul,823,4,0,unknown,0
id_41338,38,blue-collar,married,secondary,0,737,1,0,cellular,7,may,899,3,2,failure,0
id_32163,54,management,married,tertiary,0,1138,1,0,cellular,18,aug,796,4,0,unknown,0
id_21252,34,housemaid,married,primary,0,166,1,0,cellular,10,jul,835,1,0,unknown,0
id_38213,28,blue-collar,single,primary,0,937,0,0,cellular,29,jan,997,1,0,unknown,1
id_16136,33,technician,single,tertiary,0,389,1,0,cellular,15,may,891,1,8,failure,0
id_22099,41,housemaid,married,primary,0,92,0,0,cellular,23,jul,822,9,0,unknown,0
id_38334,38,blue-collar,married,unknown,0,718,1,0,cellular,17,apr,919,1,3,failure,0
id_3466,38,admin.,married,secondary,0,223,1,0,unknown,29,may,877,1,0,unknown,0
id_27186,36,blue-collar,married,secondary,0,-127,1,0,cellular,20,apr,916,4,1,other,0
id_38552,41,blue-collar,divorced,secondary,0,4,1,0,cellular,11,may,895,2,1,other,0
id_40984,35,admin.,single,secondary,0,4451,1,0,cellular,2,jun,873,1,2,failure,0
id_39461,45,technician,married,secondary,0,10654,0,0,telephone,31,jul,814,3,0,unknown,0
